ID_MUNICIPIO;ANNO;HOGARES;ID_DEPARTAMENTO
52110;2022;9696;52
52203;2022;3235;52
52207;2022;6046;52
52210;2022;2788;52
52215;2022;5762;52
52224;2022;3190;52
52227;2022;13067;52
52233;2022;2239;52
52240;2022;5191;52
52250;2022;6604;52
52254;2022;2981;52
52256;2022;6013;52
52258;2022;5686;52
52260;2022;5827;52
52287;2022;3201;52
52317;2022;7197;52
52320;2022;4833;52
52323;2022;2746;52
52352;2022;3075;52
52354;2022;2972;52
52356;2022;39429;52
52378;2022;7409;52
52381;2022;4062;52
52385;2022;2918;52
52390;2022;2079;52
52399;2022;12522;52
52405;2022;4245;52
52411;2022;4217;52
52418;2022;3528;52
52427;2022;5669;52
52435;2022;3329;52
52473;2022;3872;52
52480;2022;1686;52
52490;2022;7574;52
52506;2022;2889;52
52520;2022;4767;52
52540;2022;3833;52
52560;2022;3541;52
52565;2022;2756;52
52573;2022;3317;52
52585;2022;5981;52
52612;2022;6712;52
52621;2022;3939;52
52678;2022;13094;52
52683;2022;7894;52
52685;2022;3515;52
52687;2022;6961;52
52693;2022;5676;52
52694;2022;2465;52
52696;2022;4367;52
52699;2022;4269;52
52720;2022;2532;52
52786;2022;6895;52
52788;2022;4596;52
52835;2022;91785;52
52838;2022;15660;52
52885;2022;3968;52
54001;2022;240047;54
54003;2022;9847;54
54051;2022;3013;54
54099;2022;2817;54
54109;2022;1826;54
54125;2022;918;54
54128;2022;3415;54
54172;2022;6440;54
54174;2022;3502;54
54206;2022;5766;54
54223;2022;2645;54
54239;2022;1496;54
54245;2022;4355;54
54250;2022;6571;54
54261;2022;9081;54
54313;2022;2454;54
54344;2022;2923;54
54347;2022;2171;54
54377;2022;2090;54
54385;2022;3548;54
54398;2022;2213;54
54405;2022;30400;54
54418;2022;1212;54
54480;2022;1454;54
54498;2022;40222;54
54518;2022;17854;54
54520;2022;1822;54
54553;2022;2882;54
54599;2022;1821;54
54660;2022;3187;54
54670;2022;3655;54
54673;2022;2452;54
54680;2022;1137;54
54720;2022;8211;54
54743;2022;1947;54
54800;2022;5561;54
54810;2022;17344;54
54820;2022;5098;54
54871;2022;1505;54
54874;2022;35300;54
63001;2022;112637;63
63111;2022;1097;63
63130;2022;27133;63
63190;2022;10259;63
63212;2022;2136;63
63272;2022;4597;63
63302;2022;2691;63
63401;2022;11675;63
63470;2022;13247;63
63548;2022;1792;63
63594;2022;11225;63
63690;2022;3857;63
66001;2022;172012;66
66045;2022;4329;66
66075;2022;2110;66
66088;2022;8560;66
66170;2022;78815;66
66318;2022;4501;66
66383;2022;2698;66
66400;2022;10088;66
66440;2022;6168;66
66456;2022;4961;66
66572;2022;4486;66
66594;2022;8751;66
66682;2022;26460;66
66687;2022;4450;66
68001;2022;214734;68
68013;2022;677;68
68020;2022;1676;68
68051;2022;2704;68
68077;2022;11691;68
68079;2022;3777;68
68081;2022;68961;68
68092;2022;2010;68
68101;2022;3812;68
68121;2022;671;68
68132;2022;756;68
68147;2022;2071;68
68152;2022;1413;68
68160;2022;667;68
68162;2022;2272;68
68167;2022;4393;68
68169;2022;1002;68
68176;2022;1089;68
68179;2022;1928;68
68190;2022;11629;68
68207;2022;2205;68
68209;2022;1015;68
68211;2022;1536;68
68217;2022;1793;68
68229;2022;4156;68
68235;2022;8281;68
68245;2022;910;68
68250;2022;1696;68
68255;2022;4410;68
68264;2022;880;68
68266;2022;1142;68
68271;2022;1992;68
68276;2022;101615;68
68296;2022;1003;68
68298;2022;1569;68
68307;2022;55933;68
68318;2022;1866;68
68320;2022;1663;68
68322;2022;868;68
68324;2022;1699;68
68327;2022;2159;68
68344;2022;933;68
68368;2022;1375;68
68370;2022;394;68
68377;2022;2185;68
68385;2022;3876;68
68397;2022;1877;68
68406;2022;15798;68
68418;2022;4643;68
68425;2022;776;68
68432;2022;7351;68
68444;2022;1772;68
68464;2022;3369;68
68468;2022;1366;68
68498;2022;1973;68
68500;2022;3978;68
68502;2022;1577;68
68522;2022;498;68
68524;2022;899;68
68533;2022;1576;68
68547;2022;59214;68
68549;2022;2013;68
68572;2022;5611;68
68573;2022;2778;68
68575;2022;10896;68
68615;2022;9086;68
68655;2022;11561;68
68669;2022;3068;68
68673;2022;1089;68
68679;2022;21488;68
68682;2022;797;68
68684;2022;1393;68
68686;2022;872;68
68689;2022;12574;68
68705;2022;831;68
68720;2022;1253;68
68745;2022;3414;68
68755;2022;11101;68
68770;2022;3997;68
68773;2022;2462;68
68780;2022;1313;68
68820;2022;2551;68
68855;2022;2096;68
68861;2022;9403;68
68867;2022;724;68
68872;2022;2665;68
68895;2022;3233;68
70001;2022;86988;70
70110;2022;3129;70
70124;2022;4873;70
70204;2022;2721;70
70215;2022;21512;70
70221;2022;5903;70
70230;2022;1289;70
70233;2022;3034;70
70235;2022;7398;70
70265;2022;5390;70
70400;2022;3913;70
70418;2022;7556;70
70429;2022;11496;70
70473;2022;4485;70
70508;2022;7183;70
70523;2022;4433;70
70670;2022;13339;70
70678;2022;9246;70
70702;2022;4218;70
70708;2022;18168;70
70713;2022;14189;70
70717;2022;5806;70
70742;2022;9805;70
70771;2022;10264;70
70820;2022;10228;70
70823;2022;6370;70
73001;2022;200065;73
73024;2022;1755;73
73026;2022;3053;73
73030;2022;2591;73
73043;2022;3081;73
73055;2022;4559;73
73067;2022;6105;73
73124;2022;6141;73
73148;2022;3999;73
73152;2022;2241;73
73168;2022;18246;73
73200;2022;3033;73
73217;2022;8223;73
73226;2022;3231;73
73236;2022;3684;73
73268;2022;24953;73
73270;2022;2533;73
73275;2022;10174;73
73283;2022;11418;73
73319;2022;12329;73
73347;2022;2530;73
73349;2022;9013;73
73352;2022;4520;73
73408;2022;6622;73
73411;2022;13068;73
73443;2022;13676;73
73449;2022;15635;73
73461;2022;1404;73
73483;2022;5182;73
73504;2022;11717;73
73520;2022;3238;73
73547;2022;2689;73
73555;2022;7778;73
73563;2022;2987;73
73585;2022;8187;73
73616;2022;6891;73
73622;2022;1911;73
73624;2022;7111;73
73671;2022;4978;73
73675;2022;4021;73
73678;2022;4925;73
73686;2022;1951;73
73770;2022;1460;73
73854;2022;2287;73
73861;2022;4409;73
73870;2022;3312;73
73873;2022;1953;73
76001;2022;765890;76
76020;2022;5021;76
76036;2022;8847;76
76041;2022;6365;76
76054;2022;1832;76
76100;2022;5415;76
76109;2022;90878;76
76111;2022;44245;76
76113;2022;8068;76
76122;2022;10523;76
76126;2022;6447;76
76130;2022;28747;76
76147;2022;47628;76
76233;2022;17731;76
76243;2022;2882;76
76246;2022;2283;76
76248;2022;18865;76
76250;2022;2980;76
76275;2022;18575;76
76306;2022;7997;76
76318;2022;11501;76
76364;2022;53587;76
76377;2022;6118;76
76400;2022;12350;76
76403;2022;4340;76
76497;2022;4307;76
76520;2022;124796;76
76563;2022;15431;76
76606;2022;5298;76
76616;2022;5786;76
76622;2022;12366;76
76670;2022;5434;76
76736;2022;14865;76
76823;2022;5018;76
76828;2022;6268;76
76834;2022;78528;76
76845;2022;1839;76
76863;2022;2545;76
76869;2022;4257;76
76890;2022;5536;76
76892;2022;37343;76
76895;2022;14411;76
81001;2022;31692;81
81065;2022;17685;81
81220;2022;1450;81
81300;2022;6754;81
81591;2022;1659;81
81736;2022;23679;81
81794;2022;16199;81
85001;2022;64144;85
85010;2022;14674;85
85015;2022;1028;85
85125;2022;3673;85
85136;2022;472;85
85139;2022;6289;85
85162;2022;7115;85
85225;2022;2917;85
85230;2022;3829;85
85250;2022;12586;85
85263;2022;4466;85
85279;2022;756;85
85300;2022;1444;85
85315;2022;760;85
85325;2022;2654;85
85400;2022;2272;85
85410;2022;8401;85
85430;2022;4396;85
85440;2022;14112;85
86001;2022;24909;86
86219;2022;2360;86
86320;2022;17610;86
86568;2022;26527;86
86569;2022;8330;86
86571;2022;13595;86
86573;2022;10675;86
86749;2022;6414;86
86755;2022;2300;86
86757;2022;7992;86
86760;2022;3035;86
86865;2022;16228;86
86885;2022;8977;86
88001;2022;20991;88
88564;2022;2476;88
91001;2022;14308;91
91263;2022;513;91
91405;2022;628;91
91407;2022;873;91
91430;2022;181;91
91460;2022;370;91
91530;2022;205;91
91536;2022;319;91
91540;2022;2701;91
91669;2022;412;91
91798;2022;970;91
94001;2022;9263;94
94343;2022;1390;94
94663;2022;0;94
94883;2022;331;94
94884;2022;378;94
94885;2022;54;94
94886;2022;135;94
94887;2022;401;94
94888;2022;155;94
95001;2022;18697;95
95015;2022;3345;95
95025;2022;4104;95
95200;2022;2326;95
97001;2022;6895;97
97161;2022;680;97
97511;2022;690;97
97666;2022;538;97
97777;2022;198;97
97889;2022;140;97
99001;2022;6749;99
99524;2022;3110;99
99624;2022;1281;99
99773;2022;20274;99
5001;2023;972037;5
5002;2023;7650;5
5004;2023;1071;5
5021;2023;1864;5
5030;2023;11379;5
5031;2023;10026;5
5034;2023;15573;5
5036;2023;2203;5
5038;2023;4012;5
5040;2023;6865;5
5042;2023;10422;5
5044;2023;2611;5
5045;2023;45284;5
5051;2023;9818;5
5055;2023;2826;5
5059;2023;2307;5
5079;2023;21554;5
5086;2023;1946;5
5088;2023;206811;5
5091;2023;3458;5
5093;2023;5489;5
5101;2023;9294;5
5107;2023;3029;5
5113;2023;3134;5
5120;2023;9476;5
5125;2023;3067;5
5129;2023;29649;5
5134;2023;3009;5
5138;2023;5571;5
5142;2023;1894;5
5145;2023;1827;5
5147;2023;17466;5
5148;2023;21638;5
5150;2023;1705;5
5154;2023;31826;5
5172;2023;20300;5
5190;2023;3979;5
5197;2023;5641;5
5206;2023;1857;5
5209;2023;7775;5
5212;2023;29819;5
5234;2023;7477;5
5237;2023;7178;5
5240;2023;4920;5
5250;2023;16405;5
5264;2023;4080;5
5266;2023;94757;5
5282;2023;9605;5
5284;2023;6826;5
5306;2023;2108;5
5308;2023;18710;5
5310;2023;3972;5
5313;2023;3725;5
5315;2023;2422;5
5318;2023;19636;5
5321;2023;3384;5
5347;2023;2078;5
5353;2023;2136;5
5360;2023;104449;5
5361;2023;7232;5
5364;2023;5432;5
5368;2023;5155;5
5376;2023;23181;5
5380;2023;27089;5
5390;2023;3127;5
5400;2023;7383;5
5411;2023;3582;5
5425;2023;3156;5
5440;2023;25169;5
5467;2023;2560;5
5475;2023;1428;5
5480;2023;4645;5
5483;2023;3644;5
5490;2023;14654;5
5495;2023;9131;5
5501;2023;1243;5
5541;2023;8109;5
5543;2023;2725;5
5576;2023;3166;5
5579;2023;15613;5
5585;2023;5737;5
5591;2023;6207;5
5604;2023;10409;5
5607;2023;9230;5
5615;2023;53843;5
5628;2023;3160;5
5631;2023;35593;5
5642;2023;6801;5
5647;2023;2492;5
5649;2023;6379;5
5652;2023;2199;5
5656;2023;5701;5
5658;2023;1347;5
5659;2023;6704;5
5660;2023;4746;5
5664;2023;7719;5
5665;2023;9828;5
5667;2023;5981;5
5670;2023;8215;5
5674;2023;7916;5
5679;2023;10238;5
5686;2023;12357;5
5690;2023;4525;5
5697;2023;11838;5
5736;2023;14007;5
5756;2023;12698;5
5761;2023;6071;5
5789;2023;6250;5
5790;2023;9713;5
5792;2023;2229;5
5809;2023;4049;5
5819;2023;1802;5
5837;2023;40189;5
5842;2023;2438;5
5847;2023;10959;5
5854;2023;5343;5
5856;2023;2557;5
5858;2023;4312;5
5861;2023;4535;5
5873;2023;2913;5
5885;2023;3042;5
5887;2023;14794;5
5890;2023;8543;5
5893;2023;6891;5
5895;2023;8473;5
8001;2023;374902;8
8078;2023;18731;8
8137;2023;6135;8
8141;2023;4561;8
8296;2023;20310;8
8372;2023;6875;8
8421;2023;8288;8
8433;2023;37610;8
8436;2023;5791;8
8520;2023;9416;8
8549;2023;2093;8
8558;2023;6187;8
8560;2023;6739;8
8573;2023;15777;8
8606;2023;8110;8
8634;2023;9165;8
8638;2023;26208;8
8675;2023;5452;8
8685;2023;9050;8
8758;2023;192593;8
8770;2023;3483;8
8832;2023;6065;8
8849;2023;4301;8
11001;2023;2991250;11
13001;2023;332921;13
13006;2023;8283;13
13030;2023;3395;13
13042;2023;2484;13
13052;2023;21119;13
13062;2023;2031;13
13074;2023;4463;13
13140;2023;6345;13
13160;2023;3363;13
13188;2023;4231;13
13212;2023;5040;13
13222;2023;4933;13
13244;2023;21570;13
13248;2023;2795;13
13268;2023;2458;13
13300;2023;3168;13
13430;2023;41110;13
13433;2023;9222;13
13440;2023;3497;13
13442;2023;13461;13
13458;2023;6229;13
13468;2023;13358;13
13473;2023;8438;13
13490;2023;3537;13
13549;2023;7381;13
13580;2023;2567;13
13600;2023;3844;13
13620;2023;2880;13
13647;2023;6382;13
13650;2023;4210;13
13654;2023;7408;13
13655;2023;3481;13
13657;2023;11519;13
13667;2023;4120;13
13670;2023;9217;13
13673;2023;4295;13
13683;2023;7195;13
13688;2023;13416;13
13744;2023;6099;13
13760;2023;3908;13
13780;2023;3768;13
13810;2023;5130;13
13836;2023;34956;13
13838;2023;5048;13
13873;2023;7932;13
13894;2023;3615;13
15001;2023;64659;15
15022;2023;818;15
15047;2023;5467;15
15051;2023;2102;15
15087;2023;2690;15
15090;2023;650;15
15092;2023;794;15
15097;2023;1881;15
15104;2023;1836;15
15106;2023;781;15
15109;2023;1682;15
15114;2023;437;15
15131;2023;1086;15
15135;2023;1178;15
15162;2023;1303;15
15172;2023;1339;15
15176;2023;19594;15
15180;2023;1472;15
15183;2023;2804;15
15185;2023;2135;15
15187;2023;886;15
15189;2023;1647;15
15204;2023;3199;15
15212;2023;1483;15
15215;2023;873;15
15218;2023;971;15
15223;2023;3154;15
15224;2023;1206;15
15226;2023;680;15
15232;2023;1528;15
15236;2023;874;15
15238;2023;45277;15
15244;2023;1462;15
15248;2023;1164;15
15272;2023;2381;15
15276;2023;1186;15
15293;2023;1035;15
15296;2023;1672;15
15299;2023;7265;15
15317;2023;727;15
15322;2023;4399;15
15325;2023;1455;15
15332;2023;1661;15
15362;2023;781;15
15367;2023;2608;15
15368;2023;1434;15
15377;2023;1296;15
15380;2023;1110;15
15401;2023;480;15
15403;2023;1119;15
15407;2023;6058;15
15425;2023;2033;15
15442;2023;1982;15
15455;2023;3689;15
15464;2023;1604;15
15466;2023;1575;15
15469;2023;8624;15
15476;2023;1611;15
15480;2023;3018;15
15491;2023;5461;15
15494;2023;1779;15
15500;2023;1009;15
15507;2023;2921;15
15511;2023;1019;15
15514;2023;1281;15
15516;2023;12123;15
15518;2023;920;15
15522;2023;602;15
15531;2023;2905;15
15533;2023;801;15
15537;2023;1586;15
15542;2023;2326;15
15550;2023;590;15
15572;2023;17299;15
15580;2023;1998;15
15599;2023;3262;15
15600;2023;2924;15
15621;2023;992;15
15632;2023;4390;15
15638;2023;1911;15
15646;2023;5700;15
15660;2023;735;15
15664;2023;1879;15
15667;2023;2256;15
15673;2023;1168;15
15676;2023;1059;15
15681;2023;2418;15
15686;2023;2878;15
15690;2023;1404;15
15693;2023;4541;15
15696;2023;1171;15
15720;2023;890;15
15723;2023;421;15
15740;2023;2083;15
15753;2023;3618;15
15755;2023;2560;15
15757;2023;2961;15
15759;2023;49008;15
15761;2023;1311;15
15762;2023;1156;15
15763;2023;2801;15
15764;2023;1835;15
15774;2023;1109;15
15776;2023;2211;15
15778;2023;1643;15
15790;2023;2200;15
15798;2023;1587;15
15804;2023;3367;15
15806;2023;4633;15
15808;2023;1290;15
15810;2023;1279;15
15814;2023;2968;15
15816;2023;1486;15
15820;2023;1288;15
15822;2023;1721;15
15832;2023;555;15
15835;2023;2264;15
15837;2023;2846;15
15839;2023;702;15
15842;2023;2767;15
15861;2023;5293;15
15879;2023;1070;15
15897;2023;1790;15
17001;2023;165318;17
17013;2023;8254;17
17042;2023;13430;17
17050;2023;3887;17
17088;2023;3705;17
17174;2023;18481;17
17272;2023;4276;17
17380;2023;26120;17
17388;2023;2256;17
17433;2023;6722;17
17442;2023;3065;17
17444;2023;5168;17
17446;2023;957;17
17486;2023;7108;17
17495;2023;2156;17
17513;2023;5747;17
17524;2023;5537;17
17541;2023;7350;17
17614;2023;16531;17
17616;2023;3816;17
17653;2023;7244;17
17662;2023;7714;17
17665;2023;1757;17
17777;2023;9838;17
17867;2023;3732;17
17873;2023;23641;17
17877;2023;4552;17
18001;2023;63503;18
18029;2023;1669;18
18094;2023;4312;18
18150;2023;9900;18
18205;2023;2800;18
18247;2023;7379;18
18256;2023;9176;18
18410;2023;4853;18
18460;2023;3055;18
18479;2023;1514;18
18592;2023;9028;18
18610;2023;4882;18
18753;2023;16231;18
18756;2023;3450;18
18785;2023;2222;18
18860;2023;2347;18
19001;2023;127862;19
19022;2023;8206;19
19050;2023;10899;19
19075;2023;9414;19
19100;2023;15682;19
19110;2023;13045;19
19130;2023;15972;19
19137;2023;13802;19
19142;2023;11925;19
19212;2023;10056;19
19256;2023;21621;19
19290;2023;2181;19
19300;2023;8004;19
19318;2023;8579;19
19355;2023;11389;19
19364;2023;6409;19
19392;2023;4475;19
19397;2023;10589;19
19418;2023;5435;19
19450;2023;10371;19
19455;2023;12943;19
19473;2023;18726;19
19513;2023;4102;19
19517;2023;16189;19
19532;2023;16920;19
19533;2023;3943;19
19548;2023;17049;19
19573;2023;15171;19
19585;2023;6830;19
19622;2023;4836;19
19693;2023;4944;19
19698;2023;41211;19
19701;2023;1969;19
19743;2023;14025;19
19760;2023;6145;19
19780;2023;14704;19
19785;2023;4788;19
19807;2023;14293;19
19809;2023;8358;19
19821;2023;14172;19
19824;2023;9540;19
19845;2023;8210;19
20001;2023;166723;20
20011;2023;42389;20
20013;2023;21145;20
20032;2023;7108;20
20045;2023;6836;20
20060;2023;13216;20
20175;2023;11764;20
20178;2023;9271;20
20228;2023;13134;20
20238;2023;9438;20
20250;2023;12471;20
20295;2023;6200;20
20310;2023;1550;20
20383;2023;6268;20
20400;2023;18987;20
20443;2023;3599;20
20517;2023;6606;20
20550;2023;7602;20
20570;2023;7613;20
20614;2023;6403;20
20621;2023;9666;20
20710;2023;10351;20
20750;2023;6706;20
20770;2023;10065;20
20787;2023;5376;20
23001;2023;170556;23
23068;2023;16146;23
23079;2023;7083;23
23090;2023;4509;23
23162;2023;38398;23
23168;2023;6114;23
23182;2023;15209;23
23189;2023;18312;23
23300;2023;6960;23
23350;2023;4927;23
23417;2023;40409;23
23419;2023;6839;23
23464;2023;7150;23
23466;2023;30853;23
23500;2023;10082;23
23555;2023;20230;23
23570;2023;12308;23
23574;2023;7394;23
23580;2023;15415;23
23586;2023;5715;23
23660;2023;37404;23
23670;2023;14381;23
23672;2023;12059;23
23675;2023;12507;23
23678;2023;9192;23
23682;2023;4601;23
23686;2023;20706;23
23807;2023;27723;23
23815;2023;16347;23
23855;2023;13323;23
25001;2023;5567;25
25019;2023;2718;25
25035;2023;6892;25
25040;2023;6643;25
25053;2023;4316;25
25086;2023;822;25
25095;2023;1175;25
25099;2023;4048;25
25120;2023;1858;25
25123;2023;4711;25
25126;2023;35359;25
25148;2023;5903;25
25151;2023;7426;25
25154;2023;3005;25
25168;2023;1964;25
25175;2023;59075;25
25178;2023;3738;25
25181;2023;4559;25
25183;2023;7836;25
25200;2023;8681;25
25214;2023;13266;25
25224;2023;2790;25
25245;2023;12214;25
25258;2023;2206;25
25260;2023;9837;25
25269;2023;60211;25
25279;2023;5062;25
25281;2023;2294;25
25286;2023;40599;25
25288;2023;1792;25
25290;2023;65457;25
25293;2023;1828;25
25295;2023;7361;25
25297;2023;3563;25
25299;2023;1342;25
25307;2023;48976;25
25312;2023;2872;25
25317;2023;5556;25
25320;2023;13051;25
25322;2023;6289;25
25324;2023;1760;25
25326;2023;2547;25
25328;2023;2068;25
25335;2023;2637;25
25339;2023;1459;25
25368;2023;1273;25
25372;2023;2481;25
25377;2023;12371;25
25386;2023;15966;25
25394;2023;4464;25
25398;2023;2681;25
25402;2023;7403;25
25407;2023;3767;25
25426;2023;2672;25
25430;2023;48517;25
25436;2023;1802;25
25438;2023;3578;25
25473;2023;57343;25
25483;2023;1173;25
25486;2023;5552;25
25488;2023;3949;25
25489;2023;1833;25
25491;2023;2909;25
25506;2023;1875;25
25513;2023;11117;25
25518;2023;1778;25
25524;2023;2261;25
25530;2023;3459;25
25535;2023;3629;25
25572;2023;6435;25
25580;2023;1533;25
25592;2023;2065;25
25594;2023;2053;25
25596;2023;2937;25
25599;2023;3815;25
25612;2023;7202;25
25645;2023;5624;25
25649;2023;3734;25
25653;2023;2077;25
25658;2023;4953;25
25662;2023;3643;25
25718;2023;4897;25
25736;2023;4494;25
25740;2023;14142;25
25743;2023;9712;25
25745;2023;5501;25
25754;2023;289928;25
25758;2023;10655;25
25769;2023;6259;25
25772;2023;8037;25
25777;2023;2419;25
25779;2023;2600;25
25781;2023;2267;25
25785;2023;8767;25
25793;2023;2996;25
25797;2023;4546;25
25799;2023;9647;25
25805;2023;2320;25
25807;2023;1537;25
25815;2023;8723;25
25817;2023;17369;25
25823;2023;1993;25
25839;2023;2726;25
25841;2023;2863;25
25843;2023;16893;25
25845;2023;2848;25
25851;2023;2101;25
25862;2023;3066;25
25867;2023;2038;25
25871;2023;771;25
25873;2023;6253;25
25875;2023;12248;25
25878;2023;5914;25
25885;2023;5259;25
25898;2023;2088;25
25899;2023;53753;25
27001;2023;43791;27
27006;2023;5272;27
27025;2023;7345;27
27050;2023;2255;27
27073;2023;3598;27
27075;2023;3167;27
27077;2023;8558;27
27099;2023;3646;27
27135;2023;2261;27
27150;2023;6629;27
27160;2023;2372;27
27205;2023;4368;27
27245;2023;2868;27
27250;2023;6573;27
27361;2023;10147;27
27372;2023;1944;27
27413;2023;3102;27
27425;2023;3772;27
27430;2023;5121;27
27450;2023;3871;27
27491;2023;3455;27
27495;2023;4426;27
27580;2023;1972;27
27600;2023;2629;27
27615;2023;19658;27
27660;2023;1878;27
27745;2023;1148;27
27787;2023;6520;27
27800;2023;4539;27
27810;2023;2488;27
41001;2023;125887;41
41006;2023;7991;41
41013;2023;2808;41
41016;2023;5496;41
41020;2023;7956;41
41026;2023;1520;41
41078;2023;2919;41
41132;2023;11132;41
41206;2023;2390;41
41244;2023;1525;41
41298;2023;25065;41
41306;2023;8318;41
41319;2023;5804;41
41349;2023;2708;41
41357;2023;2933;41
41359;2023;8879;41
41378;2023;4413;41
41396;2023;21460;41
41483;2023;2241;41
41503;2023;3498;41
41518;2023;2221;41
41524;2023;9410;41
41530;2023;3466;41
41548;2023;4499;41
41551;2023;41173;41
41615;2023;7843;41
41660;2023;3256;41
41668;2023;11656;41
41676;2023;3408;41
41770;2023;8597;41
41791;2023;5875;41
41797;2023;3717;41
41799;2023;3809;41
41801;2023;2757;41
41807;2023;7775;41
41872;2023;2760;41
41885;2023;2638;41
44001;2023;66855;44
44035;2023;10280;44
44078;2023;12368;44
44090;2023;12838;44
44098;2023;4787;44
44110;2023;2485;44
44279;2023;13926;44
44378;2023;7611;44
44420;2023;1337;44
44430;2023;60422;44
44560;2023;30847;44
44650;2023;16625;44
44847;2023;60451;44
44855;2023;3793;44
44874;2023;10107;44
47001;2023;165700;47
47030;2023;4872;47
47053;2023;12436;47
47058;2023;9568;47
47161;2023;3058;47
47170;2023;7710;47
47189;2023;34295;47
47205;2023;3613;47
47245;2023;22123;47
47258;2023;8079;47
47268;2023;5374;47
47288;2023;19782;47
47318;2023;7508;47
47460;2023;6062;47
47541;2023;2930;47
47545;2023;3946;47
47551;2023;11786;47
47555;2023;20270;47
47570;2023;10160;47
47605;2023;4080;47
47660;2023;4368;47
47675;2023;3815;47
47692;2023;5768;47
47703;2023;3481;47
47707;2023;8436;47
47720;2023;3546;47
47745;2023;8220;47
47798;2023;4319;47
47960;2023;3169;47
47980;2023;20076;47
50001;2023;199000;50
50006;2023;31680;50
50110;2023;2214;50
50124;2023;2156;50
50150;2023;5309;50
50223;2023;2977;50
50226;2023;9099;50
50245;2023;609;50
50251;2023;2648;50
50270;2023;1529;50
50287;2023;4453;50
50313;2023;26355;50
50318;2023;5116;50
50325;2023;2416;50
50330;2023;4134;50
50350;2023;9205;50
50370;2023;3115;50
50400;2023;4181;50
50450;2023;3251;50
50568;2023;12968;50
50573;2023;10663;50
50577;2023;3980;50
50590;2023;5055;50
50606;2023;6609;50
50680;2023;4361;50
50683;2023;3606;50
50686;2023;427;50
50689;2023;10427;50
50711;2023;6162;50
52001;2023;137833;52
52019;2023;4213;52
52022;2023;2789;52
52036;2023;4181;52
52051;2023;2796;52
52079;2023;17322;52
52083;2023;2486;52
52110;2023;9888;52
52203;2023;3298;52
52207;2023;6164;52
52210;2023;2843;52
52215;2023;5876;52
52224;2023;3253;52
52227;2023;13327;52
52233;2023;2283;52
52240;2023;5295;52
52250;2023;6738;52
52254;2023;3041;52
52256;2023;6129;52
52258;2023;5797;52
52260;2023;5942;52
52287;2023;3265;52
52317;2023;7342;52
52320;2023;4926;52
52323;2023;2800;52
52352;2023;3137;52
52354;2023;3031;52
52356;2023;40233;52
52378;2023;7558;52
52381;2023;4143;52
52385;2023;2973;52
52390;2023;2122;52
52399;2023;12772;52
52405;2023;4328;52
52411;2023;4302;52
52418;2023;3595;52
52427;2023;5783;52
52435;2023;3392;52
52473;2023;3947;52
52480;2023;1720;52
52490;2023;7721;52
52506;2023;2946;52
52520;2023;4861;52
52540;2023;3909;52
52560;2023;3610;52
52565;2023;2809;52
52573;2023;3383;52
52585;2023;6103;52
52612;2023;6848;52
52621;2023;4015;52
52678;2023;13347;52
52683;2023;8051;52
52685;2023;3582;52
52687;2023;7096;52
52693;2023;5787;52
52694;2023;2514;52
52696;2023;4450;52
52699;2023;4350;52
52720;2023;2581;52
52786;2023;7030;52
52788;2023;4688;52
52835;2023;93589;52
52838;2023;15972;52
52885;2023;4046;52
54001;2023;245030;54
54003;2023;10029;54
54051;2023;3065;54
54099;2023;2869;54
54109;2023;1856;54
54125;2023;933;54
54128;2023;3472;54
54172;2023;6563;54
54174;2023;3565;54
54206;2023;5868;54
54223;2023;2691;54
54239;2023;1525;54
54245;2023;4429;54
54250;2023;6688;54
54261;2023;9255;54
54313;2023;2498;54
54344;2023;2970;54
54347;2023;2209;54
54377;2023;2127;54
54385;2023;3609;54
54398;2023;2250;54
54405;2023;31032;54
54418;2023;1237;54
54480;2023;1477;54
54498;2023;41043;54
54518;2023;18222;54
54520;2023;1853;54
54553;2023;2940;54
54599;2023;1855;54
54660;2023;3244;54
54670;2023;3716;54
54673;2023;2492;54
54680;2023;1159;54
54720;2023;8353;54
54743;2023;1979;54
54800;2023;5651;54
54810;2023;17651;54
54820;2023;5189;54
54871;2023;1535;54
54874;2023;36034;54
63001;2023;115590;63
63111;2023;1123;63
63130;2023;27831;63
63190;2023;10524;63
63212;2023;2191;63
63272;2023;4714;63
63302;2023;2758;63
63401;2023;11979;63
63470;2023;13590;63
63548;2023;1837;63
63594;2023;11515;63
63690;2023;3952;63
66001;2023;176141;66
66045;2023;4434;66
66075;2023;2159;66
66088;2023;8765;66
66170;2023;80719;66
66318;2023;4607;66
66383;2023;2762;66
66400;2023;10332;66
66440;2023;6312;66
66456;2023;5085;66
66572;2023;4593;66
66594;2023;8961;66
66682;2023;27093;66
66687;2023;4556;66
68001;2023;219520;68
68013;2023;687;68
68020;2023;1709;68
68051;2023;2758;68
68077;2023;11944;68
68079;2023;3855;68
68081;2023;70463;68
68092;2023;2053;68
68101;2023;3886;68
68121;2023;684;68
68132;2023;772;68
68147;2023;2114;68
68152;2023;1443;68
68160;2023;680;68
68162;2023;2321;68
68167;2023;4483;68
68169;2023;1022;68
68176;2023;1110;68
68179;2023;1969;68
68190;2023;11884;68
68207;2023;2252;68
68209;2023;1032;68
68211;2023;1569;68
68217;2023;1829;68
68229;2023;4241;68
68235;2023;8456;68
68245;2023;927;68
68250;2023;1732;68
68255;2023;4501;68
68264;2023;897;68
68266;2023;1165;68
